GEOID,population,worker_denominator,age5_under,age5_17,age18_24,age25_34,age35_44,age45_54,age55_59,age60_61,age62_64,age65_74,age75_plus,household_size,agriculture,construction,manufacturing,wholesale_trade,retail_trade,transportation,information,finance_realestate,professional,education_healthcare,lths_education,hs_education,college_education,poverty,medianincome,median_age,insurance,black_aa,ai,pi,hispanic,asian,white_race,age18_under,age18_34,age55_64,geoid,POPPCT_URBAN,Rural.Urban.Continuum.Code,COUNTYFIPS.x,hospitals,hospital_beds,COUNTYFIPS.y,universities,student_enrollment,fips,cases_march,cases_april,cases_may,cases_june,total_march,total_april,total_may,total_june,enrollment_march,enrollment_april,enrollment_may,enrollment_june,launched_march,launched_april,launched_may,launched_june,cases,total,state,date,days,urban,rural,countyfips
37105,60125,26541,6.454885654885654,18.276923076923076,8.332640332640333,12.502286902286903,12.317671517671517,13.466943866943867,7.030353430353431,2.3683991683991685,3.452806652806653,9.318918918918918,6.478170478170478,2.72,1.3036434196149354,7.139896763497984,23.05112844278663,2.791906861082853,10.723032289665046,4.103085791793829,0.8778870426886705,3.552993481782902,8.319204250028259,19.991710937794355,11.081912681912682,18.188773388773388,14.005821205821206,15.863617463617462,48873,38.2,0.9818877338877339,21.125987525987526,1.0345114345114346,0.316008316008316,19.21995841995842,1.348856548856549,75.05197505197505,24.73180873180873,20.834927234927235,12.851559251559252,37105,57.24,4,37105,1,127,NA,0,0,37105,2,154,301,497,0,0,0,0,0,0,0,0,0,0,0,0,954,0,37,2020-03-22,108,FALSE,FALSE,37105
37107,57227,23378,5.728065423663655,16.843448022786447,7.854683977842626,11.494574239432435,10.893459381061387,13.154629807608298,7.842451989445541,3.14362101805092,3.9002568717563384,10.86025826969787,8.284550998654481,2.42,3.969544015741295,8.165796903071264,18.183762511763195,2.848832235435024,9.949525194627427,4.055094533321927,0.7742321841047138,2.2927538711609206,6.1168620070151425,26.11001796560869,13.629929928180754,22.36706449752739,10.10886469673406,22.443951281737643,38387,42.2,0.979380362416342,42.308700438604156,1.9693501319307318,0.06465479581316512,7.625771052125745,1.0152550369580793,57.10241669142189,22.5715134464501,19.34925821727506,14.8863298792528,37107,54.99,4,37107,1,261,NA,0,0,37107,3,62,154,209,0,0,0,0,0,0,0,0,0,0,0,0,428,0,37,2020-03-25,105,FALSE,FALSE,37107
37109,81441,38100,5.051509681855577,16.51256738006655,7.3451946808118755,10.821330779337188,12.914870888127602,15.910904826807137,7.7663584680934665,2.808167876131187,3.972200734273892,10.530322564801512,6.366572119694011,2.52,1.094488188976378,7.2782152230971136,18.68241469816273,3.6325459317585302,13.509186351706038,7.430446194225722,1.2073490813648293,5.380577427821522,8.440944881889765,16.816272965879264,10.261416239977407,22.11785218747314,15.19504917670461,14.234844857013051,53318,43.2,0.9925221939809187,6.19958006409548,0.7428690708611142,0.08472391056101963,7.06646529389374,0.890215002271583,91.23168919831535,21.564077061922127,18.166525460149064,14.546727078498545,37109,45.45,1,37109,1,101,NA,0,0,37109,4,23,46,194,0,0,0,0,0,0,0,0,0,0,0,0,267,0,37,2020-03-18,112,TRUE,FALSE,37109
37111,45109,18674,4.371633155246181,16.19189075350817,7.1870358465051325,11.323682635394267,12.59393912523,14.01715843844909,8.09151167172848,2.653572457824381,4.072358066017868,11.430091556008778,8.067126294087654,2.45,0.9317768019706544,7.44885937667345,26.59847916889793,2.484738138588412,11.261647210024634,3.2344436114383632,0.4712434400771125,2.3990575131198457,5.64421120274178,22.480454107314984,11.711631825134674,24.183644062160546,12.188255115387173,16.721718504067926,40913,43.6,0.979959653284267,4.289609612272495,0.8734398900441153,0.031035935179232525,5.9855017845662735,1.0131015983506617,92.42944866878007,20.563523908754348,18.5107184818994,14.81744219557073,37111,29.7,6,37111,1,65,NA,0,0,37111,7,15,58,164,0,0,0,0,0,0,0,0,0,0,0,0,244,0,37,2020-03-25,105,FALSE,FALSE,37111
37113,34410,13955,4.891020052310375,13.673350770124964,6.248183667538506,10.42429526300494,9.59895379250218,11.761115954664342,7.930834059866318,3.356582388840453,4.0627724498692235,16.163905841325196,11.888985759953503,2.17,1.3686850591185955,11.508419921175205,6.485130777499104,1.9204586169831603,13.801504836975994,4.0630598351845215,2.1712647796488715,5.274095306341813,8.384091723396631,21.934790397706916,8.538215634989829,22.999128160418483,18.1691368788143,16.50392327811683,43597,49.8,0.9943039814007556,1.7872711421098517,1.1653589072943913,0,6.878814298169137,0.970648067422261,94.61203138622494,18.56437082243534,16.672478930543445,15.350188898575995,37113,19.99,7,37113,2,83,NA,0,0,37113,0,3,67,210,0,0,0,0,0,0,0,0,0,0,0,0,280,0,37,2020-04-02,97,FALSE,TRUE,37113
37115,21405,9511,4.466246204157907,13.66970334034104,10.590983415089934,10.35739313244569,11.726232188740948,13.300630693763141,7.881336136416725,2.373277271665499,4.6764774585377245,12.459705676243868,8.498014482597524,2.4,2.712648512248975,13.090106192829357,8.306171801072443,0.8831878877089685,12.238460729681421,4.584165702870361,1.8925454736620755,2.102828304068973,7.801493008095889,26.4115234991063,10.41345480028031,21.85470684419528,19.68231721560383,16.753095071245035,42410,44,0.9890212567157206,1.9060967063770147,1.4529315580471853,0,2.4013081055828076,0.5979911235692594,96.44942770380752,18.13594954449895,20.948376547535624,14.93109086661995,37115,9.38,2,NA,0,0,37115,1,1277,37115,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,37,2020-04-25,74,TRUE,FALSE,37115
37117,23054,9257,5.348312657239525,15.363928168647522,7.421705560857118,10.52745727422573,10.236835256354645,13.19076949770105,8.506116075301467,3.3399843844885915,4.246551574564067,12.99123796304329,8.827101587576994,2.42,5.2392783839256785,5.63897591012207,12.531057578049044,1.4799611105109647,15.782650966835906,4.655936048395808,1.2098952144323214,3.791725180944151,5.617370638435778,27.95722156206114,12.002255573870043,24.776611434024463,12.09334605708337,18.09664266504728,39205,46.1,0.9934067840721784,42.942656371996186,0.6896850871866054,0.3990630693155201,3.882189641710766,0.663659234839941,55.409039646048406,20.712240825887047,17.94916283508285,16.092652034354124,37117,21.88,6,37117,1,49,NA,0,0,37117,2,14,58,64,0,0,0,0,0,0,0,0,0,0,0,0,138,0,37,2020-03-31,99,FALSE,FALSE,37117
37119,1054314,554107,6.775969967201421,17.32168974328331,9.09121950386697,16.82629653025569,14.900020297558411,13.620515330347505,5.936277048393553,2.1284930295908047,2.7559152207027506,6.541599561420981,4.102003767378599,2.57,0.254463488098869,6.33956979428161,7.946299180483192,3.0730526775514475,11.039745031194336,5.660098139889949,2.600941695376525,13.489813339300893,14.115324296570881,18.380565486449367,6.628101305683126,11.60697856615771,29.909969895116635,12.471142373145003,64312,35,0.9949834679232183,33.10664564826038,1.0844966490058938,0.1431262413284847,13.03264492361858,6.537236534846355,56.85592717160163,24.097659710484734,25.91751603412266,10.820685298687108,37119,98.93,1,37119,14,2985,37119,10,38046,37119,420,1207,3043,7549,0,3,5,8,0,6.840496392851287,12.422296057361232,26.2084623346198,0,3,2,3,12219,16,37,2020-03-12,118,TRUE,FALSE,37119
37121,15040,6254,4.44813829787234,13.956117021276595,7.553191489361702,10.638297872340425,10.425531914893616,13.39095744680851,7.367021276595745,3.291223404255319,4.933510638297872,13.670212765957446,10.325797872340425,2.31,7.483210745123121,8.618484170131117,16.421490246242403,0.799488327470419,9.322033898305085,2.36648544931244,1.0073552926127278,3.45378957467221,4.125359769747361,23.504956827630316,11.44281914893617,24.893617021276597,13.902925531914894,13.643617021276597,44186,47.1,0.9925531914893617,1.1702127659574468,0.5119680851063829,0.26595744680851063,5.272606382978724,1.0172872340425532,97.79920212765958,18.404255319148938,18.19148936170213,15.591755319148938,37121,17.36,7,37121,1,46,NA,0,0,37121,0,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,34,0,37,2020-04-02,97,FALSE,TRUE,37121
37123,27338,10551,5.534420952520301,17.236081644597263,7.754773575243251,10.622576633257736,11.295632452995829,13.889092106225768,7.301192479332796,3.445753164093935,3.6908332723681325,11.694344867949374,7.535298851415612,2.51,3.3077433418633304,7.923419581082363,28.395412757084635,1.5733105866742487,7.866552933371245,2.549521372381765,0.7203108710074875,3.269832243389252,6.340631219789593,21.580892806369064,14.386568146901748,24.24464115882654,10.223864218304191,18.940668666325262,42346,43.3,0.9593605969712488,19.533250420659886,0.7498719730777672,0.03657912063793986,15.275440778403688,2.088667788426366,77.6172360816446,22.770502597117563,18.37735020850099,14.437778915794864,37123,23.16,6,37123,1,37,NA,0,0,37123,6,27,101,197,0,0,0,0,0,0,0,0,0,0,0,0,331,0,37,2020-03-24,106,FALSE,FALSE,37123
