"","GEOID","population","worker_denominator","age5_under","age5_17","age18_24","age25_34","age35_44","age45_54","age55_59","age60_61","age62_64","age65_74","age75_plus","household_size","agriculture","construction","manufacturing","wholesale_trade","retail_trade","transportation","information","finance_realestate","professional","education_healthcare","lths_education","hs_education","college_education","poverty","medianincome","median_age","insurance","black_aa","ai","pi","hispanic","asian","white_race","age18_under","age18_34","age55_64","geoid","POPPCT_URBAN","COUNTYFIPS.x","hospitals","hospital_beds","COUNTYFIPS.y","universities","enrollment","fips","cases_march","cases_april","cases_may","cases_june","total_march","total_april","total_may","total_june","enrollment_march","enrollment_april","enrollment_may","enrollment_june","launched_march","launched_april","launched_may","launched_june","cases","total","state"
"567","16031",23615,10138,8.29980944315054,23.9805208553885,8.83760321829346,11.9330933728562,11.9203895828922,10.4382807537582,5.48380266779589,2.48994283294516,2.96845225492272,7.88481897099301,5.76328604700402,2.94,20.9607417636615,5.24758334977313,13.6121522982837,2.59420003945551,10.909449595581,5.13908068652594,1.96291181692642,2.63365555336358,6.11560465575064,17.7747090155849,10.3324158373915,17.6328604700402,10.9379631590091,14.1223798433199,50918,32.2,0.9865763286047,0.215964429388101,1.84628414143553,0.160914672877408,27.1734067330087,1.0671183569765,94.3552826593267,32.2803302985391,20.7706965911497,10.9421977556638,16031,48.49,"16031",1,25,NA,0,NA,"16031",1,12,51,158,0,0,0,0,0,0,0,0,0,0,0,0,222,0,"16"
"568","16033",1077,463,9.28505106778087,21.355617455896,14.3918291550604,15.8774373259053,9.09935004642526,12.4419684308264,1.76415970287837,1.39275766016713,4.08542246982358,7.61374187558032,2.69266480965645,3.46,56.5874730021598,7.12742980561555,7.77537796976242,0,4.53563714902808,0.431965442764579,0.863930885529158,0,0,5.83153347732181,21.5413184772516,12.9990714948932,8.5422469823584,19.6843082636954,35341,29.6,1,0.649953574744661,9.28505106778087,0,46.8895078922934,0,85.9795728876509,30.6406685236769,30.2692664809656,7.24233983286908,16033,0,NA,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16"
"569","16035",8640,2939,3.59953703703704,12.9282407407407,6.08796296296296,10.0462962962963,10.7523148148148,13.5185185185185,7.52314814814815,4.45601851851852,5.01157407407407,15.4050925925926,10.6712962962963,2.06,11.1262334127254,7.51956447771351,14.0183735964614,1.42905750255189,8.50629465804695,5.3079278666213,1.36100714528751,1.93943518203471,3.23239197005784,28.4790745151412,8.10185185185185,26.9675925925926,13.0671296296296,11.9328703703704,42348,50.2,0.889814814814815,0.451388888888889,3.75,0.335648148148148,4.12037037037037,1.16898148148148,95.2314814814815,16.5277777777778,16.1342592592593,16.9907407407407,16035,41.39,"16035",2,83,NA,0,NA,"16035",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"16"
"570","16037",4141,1619,3.69475971987443,13.45085728085,6.44771794252596,6.73750301859454,9.07993238348225,12.6056508089833,9.70780004829751,3.3325283747887,4.974643805844,18.7152861627626,11.2533204539966,2.28,20.012353304509,12.9092032118592,3.45892526250772,0.741198270537369,9.45027794935145,12.106238418777,0.432365657813465,1.66769610870908,5.49722050648549,14.1445336627548,8.08983337358126,22.7964259840618,17.6044433711664,20.3574015938179,39957,53.3,0.993721323351847,0.0965950253561942,3.18763583675441,1.83530548176769,4.44337116638493,1.83530548176769,97.7783144168075,17.1456170007245,13.1852209611205,18.0149722289302,16037,0,NA,0,0,NA,0,NA,"16037",2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,"16"
"571","16039",26433,9733,7.87273483902697,17.6937918510952,12.5562743540272,16.2032308099724,10.415011538607,11.4969923958688,5.32667498959634,2.40986645481027,3.10596602731434,7.85003593992358,5.06942079975788,2.5,8.76399876708106,5.87691359293127,13.8292407274222,0.616459467789993,12.8429055789582,6.91462036371109,1.02743244631665,3.86314599815062,6.45227576286859,15.5964245350868,6.57511444028298,17.3343926152915,10.1766730980214,13.2902054250369,46715,31.9,0.903189195324027,3.88151174668029,2.43256535391367,0.843642416676124,16.6685582415919,4.27495933113911,90.2659554344948,25.5665266901222,28.7595051639995,10.842507471721,16039,73.12,"16039",1,25,NA,0,NA,"16039",3,29,2,50,0,0,0,0,0,0,0,0,0,0,0,0,84,0,"16"
"572","16041",13279,5861,7.68883199036072,25.5064387378568,7.31982830032382,11.0851720762106,13.0130280894646,10.6935763235183,5.59530085096769,2.01069357632352,3.50176971157467,7.46291136380752,6.12244897959184,3.08,10.6978331342774,8.1726667804129,19.0411192629244,3.4294488995052,12.0116021156799,4.65790820679065,0.818972871523631,3.82187340044361,3.92424500938406,20.1160211567992,5.22629716093079,21.6055425860381,10.7462911363808,11.7328112056631,56613,33.4,0.997138338730326,0.790722192936215,0.677761879659613,0.240982001656751,6.70984260863017,0.399126440243994,97.3266059191204,33.1952707282175,18.4050003765344,11.1077641388659,16041,33.81,"16041",1,20,NA,0,NA,"16041",0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,26,0,"16"
"573","16043",12965,5212,6.41727728499807,20.6093328191284,9.23254917084458,10.9911299652912,12.3717701504049,11.2996529116853,6.15503278056305,2.06710374084072,4.31160817585808,9.67219436945623,6.87234863092943,2.87,9.93860322333077,10.39907904835,8.19263238679969,3.01227935533384,10.7828089025326,7.46354566385265,2.26400613967767,1.32386799693016,6.27398311588642,20.7597851112817,7.83648283841111,20.4087929039722,13.3127651369071,12.0863864249904,53311,36.8,0.956035480138835,1.20323949093714,1.2263787119167,0.470497493251061,12.5568839182414,0.771307365985345,96.4982645584265,27.0266101041265,20.2236791361358,12.5337446972619,16043,27.96,NA,0,0,NA,0,NA,"16043",1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,"16"
"574","16045",17052,6654,5.43044804128548,17.9275158339198,7.5357729298616,9.50035186488389,9.36547032606146,13.5174759558996,7.03729767769177,3.07295331925874,5.34248182031433,12.4560168895144,8.81421534130894,2.57,6.07153591824467,11.4818154493538,7.81484821160204,3.39645326119627,14.5175834084761,7.72467688608356,0.210399759543132,3.2161106101593,5.93627892996694,22.0468890892696,8.35679099225897,27.0994604738447,10.2568613652357,18.1269059347877,43001,45.1,0.992493549143795,0.31081398076472,3.13746188130425,0.152474783016655,8.3157400891391,1.50129017124091,92.6988036593948,23.3579638752053,17.0361247947455,15.4527328172648,16045,54.98,"16045",1,16,NA,0,NA,"16045",4,9,8,13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,"16"
"575","16047",15169,6970,6.75060979629508,20.6473729316369,8.32619157492254,11.3784692464895,10.7521919704661,13.1518227964928,6.80994132770782,2.16230470037577,3.29619618959721,9.42052870986881,7.30437075614741,2.78,19.6843615494978,7.46054519368723,14.232424677188,2.99856527977044,6.11190817790531,8.50789096126255,1.11908177905308,1.79340028694405,6.34146341463415,15.2223816355811,13.0133825565298,23.8908299822005,9.76333311358692,15.7887797481706,48638,37.8,0.994198694706309,0.210956556134221,1.66787527193619,0.296657657063748,29.0922275693849,1.24596215966774,95.457841650735,27.397982727932,19.7046608214121,12.2684422176808,16047,41.92,"16047",1,18,NA,0,NA,"16047",0,12,36,26,0,0,0,0,0,0,0,0,0,0,0,0,74,0,"16"
"576","16049",16337,6291,4.70710656791333,15.1190549060415,6.84336169431352,9.14488584195385,9.13264369223236,11.6606476097203,8.3858725592214,3.61143416783987,5.26412438024117,15.6821937932301,10.4486747872926,2.42,9.82355746304244,9.23541567318391,10.1255762199968,1.17628357971706,9.68049594659037,4.72103004291846,2.84533460499126,3.64012080750278,4.33953266571292,18.6138928628199,6.88620921833874,25.763604088878,14.8068800881435,14.0111403562466,39113,50,0.963702026075779,0.342780192201751,4.89073881373569,0.0734528983289466,3.3053804248026,0.814102956479158,94.6930280957336,19.8261614739548,15.9882475362674,17.2614311073024,16049,19.36,"16049",2,41,NA,0,NA,"16049",1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,"16"
"577","16051",27969,12485,8.79187672065501,25.6891558511209,8.2233901819872,12.3172083378026,12.7140762987593,10.5402409810862,6.01022560692195,2.52064786013086,2.35975544352676,6.67524759555222,4.15817512245701,3.23,9.83580296355627,9.61153384060873,8.84261113336003,2.6832198638366,11.4617541049259,5.99118942731277,1.70604725670805,4.71766119343212,9.26712054465358,19.8398077693232,6.25335192534592,15.8747184382709,12.9285995208981,7.70853444885409,60162,31.2,0.999249168722514,0.461224927598412,1.12624691622868,0.275304801744789,10.5152132718367,0.947477564446351,94.0791590689692,34.4810325717759,20.5405985197898,10.8906289105796,16051,33.39,NA,0,0,NA,0,NA,"16051",3,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,23,0,"16"
"578","16053",23431,10607,8.70214672869276,22.3251248346208,8.71068242926038,13.4821390465622,12.0481413512014,11.0323929836541,5.26652725022406,2.15953224360889,3.74717254918697,7.76321966625411,4.76292091673424,2.97,23.2582257000094,3.5731120957858,16.4796832280569,1.69699255208824,10.7287640237579,7.0519468275667,1.40473272367305,3.42226831337796,6.08088997831621,16.1120015084378,13.4437283940079,19.7174683112116,8.95394989543767,17.6518287738466,49306,32.7,0.995049293670778,0.652981093423243,1.42546199479322,0.358499423840212,35.4188895053562,0.789552302505228,95.8729887755538,31.0272715633136,22.1928214758226,11.1732320430199,16053,48.68,"16053",1,25,NA,0,NA,"16053",2,52,120,112,0,0,0,0,0,0,0,0,0,0,0,0,286,0,"16"
"579","16055",153605,70446,5.99980469385762,17.2116793073142,7.95481917906318,12.5269359721363,12.0438787799876,12.565997200612,6.64431496370561,2.38078187558999,4.66911884378764,10.8850623352104,7.11760684873539,2.51,2.25136984356812,9.17298356187718,8.88340005110297,2.07250943985464,12.6508247451949,4.14359935269568,2.23433551940493,5.92794480878971,10.8082786815433,20.9053743292735,5.15803522020768,18.6842876208457,17.1537384850754,11.9592461182904,54457,40.2,0.99167995833469,0.874971517854236,2.51424107288174,0.506493929234074,4.50375964324078,1.67051853780801,96.5834445493311,23.2114840011718,20.4817551511995,13.6942156830832,16055,75.76,"16055",4,396,NA,0,NA,"16055",30,32,36,151,339,739,1016,1075,0,0,6,6,0,0,1,0,249,3169,"16"
"580","16057",39239,19601,5.44611228624583,13.3999337393919,25.4338795586024,13.7286882948087,9.39116695124748,9.42174877035602,5.63470017074849,2.17130915670634,2.79823644843141,7.76523356864344,4.80899105481791,2.32,4.87730217846028,4.43344727309831,6.53027906739452,1.22442732513647,12.856486913933,2.39273506453752,1.27034334982909,3.28044487526147,8.47405744604867,38.9469925003826,2.03878794056933,11.0910063966972,25.1306098524427,18.8919187543006,45466,28.3,0.995794999872576,1.5520273197584,1.97252733250083,0.318560615713958,4.30693952445271,3.67236677795051,94.3143301307373,18.8460460256378,39.1625678534111,10.6042457758862,16057,65.01,"16057",1,25,"16057",2,12255,"16057",0,5,2,10,0,0,0,0,0,0,0,0,0,0,0,0,17,0,"16"
"581","16059",7798,3212,4.75763016157989,13.6829956399077,5.9245960502693,8.28417542959733,9.540907925109,10.9258784303668,8.29699923057194,3.33418825339831,6.52731469607592,17.4018979225442,11.3234162605796,2.14,13.574097135741,8.12577833125778,8.74844333748443,1.65006226650062,16.4072229140722,4.04732254047323,1.71232876712329,4.20298879202989,3.23785803237858,19.1469489414695,5.9245960502693,24.1985124390869,15.9399846114388,12.8622723775327,37921,52.3,0.99115157732752,0.359066427289048,2.53911259297256,0.948961272121057,3.34701205437292,0.384714029238266,98.7432675044883,18.4406258014876,14.2087714798666,18.1585021800462,16059,38.86,"16059",1,18,NA,0,NA,"16059",0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"16"
"582","16061",3845,1515,5.46163849154746,17.6853055916775,6.50195058517555,8.71261378413524,9.25877763328999,11.183355006502,8.2184655396619,3.87516254876463,4.81144343302991,13.7321196358908,10.5591677503251,2.33,12.6732673267327,8.58085808580858,9.24092409240924,2.70627062706271,8.05280528052805,5.01650165016502,1.12211221122112,2.37623762376238,4.48844884488449,25.0825082508251,8.11443433029909,20.6501950585176,12.1976592977893,13.9661898569571,41326,48.3,0.988816644993498,0.338101430429129,9.77893368010403,0.104031209362809,4.44733420026008,1.87256176853056,89.778933680104,23.146944083225,15.2145643693108,16.9050715214564,16061,0,NA,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16"
"583","16063",5321,2494,6.80323247509867,23.7361398233415,8.23153542567187,11.238489005826,14.3582033452359,10.9002067280586,5.65683142266491,3.81507235482052,2.83781244127044,7.40462319112949,5.01785378688217,3.13,18.7249398556536,10.1443464314354,9.86367281475541,2.84683239775461,8.700882117081,4.41058540497193,0.842020850040096,3.32798716920609,9.66319165998396,19.7273456295108,12.6104115767713,21.1990227400865,6.20184175906784,13.3057695921819,48222,35,0.990979139259538,0,1.74779176846457,0.601390716030821,30.2010900206728,0.826912234542379,96.8239052809622,30.5393722984401,19.4700244314978,12.3097162187559,16063,0,NA,0,0,NA,0,NA,"16063",2,25,8,28,0,0,0,0,0,0,0,0,0,0,0,0,63,0,"16"
"584","16065",38705,17962,9.97028807647591,17.3465960470223,30.5877793566723,15.7912414416742,7.58816690350084,6.21108383929725,3.6713602893683,0.971450716961633,1.44425784782328,3.67652758041597,2.74124790078801,3.6,4.31466429128159,5.40585680881862,5.36688564747801,2.77808707270905,12.2035408083732,2.87829863044204,1.32501948558067,3.17893330364102,8.69613628771852,36.4101993096537,1.72070791887353,6.61154889549154,15.3029324376696,30.0632993153339,36031,23.4,0.994884381862808,0.508978168195324,0.661413254101537,1.06187831029583,7.49773931016665,2.61464927012014,96.0573569306291,27.3168841234983,46.3790207983465,6.08706885415321,16065,71.54,"16065",1,69,"16065",1,51881,"16065",4,7,15,19,0,0,0,0,0,0,0,0,0,0,0,0,45,0,"16"
"585","16067",20615,9339,7.756487994179,20.9798690274072,9.16323065728838,11.5740965316517,12.2338103322823,10.2692214406985,6.30123696337618,2.50303177298084,3.58961920931361,8.96919718651467,6.66019888430754,2.82,14.9159438912089,3.52286112003426,18.0426169825463,6.96005996359353,8.82321447692473,7.21704679301853,1.32776528536246,4.40089945390299,3.04101081486241,15.7939822250776,13.4028619936939,18.3555663351928,8.29978171234538,19.0443851564395,50663,35.2,0.9963133640553,0.189182634004366,1.85787048265826,0.10671840892554,35.0521464952704,0.630608780014553,96.1144797477565,28.7363570215862,20.7373271889401,12.3938879456706,16067,55.78,"16067",1,25,NA,0,NA,"16067",1,10,40,113,0,0,0,0,0,0,0,0,0,0,0,0,164,0,"16"
"586","16069",40155,18892,6.1212800398456,15.5447640393475,8.96525961897647,13.0270202963516,11.2190262731914,12.0209189391109,7.31913833893662,2.61237703897398,3.77537043954676,10.4769020047317,8.91794297098742,2.4,4.30340885030701,5.34617827651916,13.8788905356765,2.51958500952784,13.7042134236714,4.07050603430023,1.81558331568918,5.32500529324582,5.67435951725598,24.4918484014398,5.36172332212676,22.8140953804009,15.1712115552235,14.1626198480887,54174,40.9,0.984808865645623,0.913958411156767,7.34902253766654,0.241563939733533,3.85257128626572,1.59382393226248,92.207695181173,21.6660440791931,21.9922799153281,13.7068858174574,16069,80.84,"16069",1,145,"16069",1,3746,"16069",9,51,31,62,0,0,0,0,0,0,0,0,0,0,0,0,153,0,"16"
"587","16071",4326,1700,6.26444752658345,23.0698104484512,8.2293111419325,7.51271382339343,11.9509939898289,9.68562182154415,7.95191863153028,2.19602404068423,3.97595931576514,10.3559870550162,8.80721220527046,2.71,12.7058823529412,6.41176470588235,17.7647058823529,3.35294117647059,7.70588235294118,2.64705882352941,0.176470588235294,3.94117647058824,2.94117647058824,24.1176470588235,5.61719833564494,23.0929264909847,9.68562182154415,12.9218677762367,51058,37.9,0.992834026814609,0.323624595469256,1.15580212667591,0.647249190938511,4.43828016643551,0,99.6070272769302,29.3342579750347,15.7420249653259,14.1239019879797,16071,0,"16071",1,11,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16"
"588","16073",11455,4964,6.73068529026626,19.6857267568747,8.66870362287211,10.5281536446966,11.8725447402881,12.0733304233959,8.03142732431253,1.9991270187691,2.87210824967263,10.5019642077695,7.0362287210825,2.66,27.5382755842063,6.04351329572925,12.3086220789686,2.53827558420629,8.8436744560838,5.84206285253827,0.72522159548751,2.67929089443997,4.89524576954069,13.7792103142627,16.2025316455696,22.2784810126582,7.27193365342645,20.8467917939764,40430,38.4,0.989436927106067,0.715844609340899,5.01964207769533,0.0960279353993889,26.6084679179398,0.419030990833697,85.918812745526,26.416412047141,19.1968572675687,12.9026625927543,16073,22.71,NA,0,0,NA,0,NA,"16073",1,7,2,32,0,0,0,0,0,0,0,0,0,0,0,0,42,0,"16"
"589","16075",23041,9859,6.64901696974958,20.3289787769628,7.81216093051517,10.3597934117443,11.7312616639903,13.302374028905,5.83308016145133,3.31148821665726,3.32450848487479,10.064667332147,7.28267002300247,2.61,8.23612942489096,7.08996855664875,15.5898164114008,3.57034181965717,12.1310477736079,6.36981438279744,2.22132062075261,4.37164012577341,4.88893396896237,21.6654833147378,9.77388134195564,21.9565123041535,9.27911114968968,13.3414348335576,50289,39.9,0.993489865891237,0.512130549889328,2.5563126600408,0.0564211622759429,17.1997743153509,1.90095915975869,94.184280196172,26.9779957467124,18.1719543422595,12.4690768629834,16075,57.33,NA,0,0,NA,0,NA,"16075",1,15,8,74,0,0,0,0,0,0,0,0,0,0,0,0,98,0,"16"
"590","16077",7713,3218,8.42733048100609,21.6647218980941,7.00116686114352,10.8518086347725,12.4335537404382,10.6832620251523,7.59756255672242,1.98366394399067,3.68209516400882,9.24413328147284,6.4307014131985,2.96,17.4331883157241,8.60783095090118,13.4244872591672,4.41267868241144,7.61342448725917,7.24052206339341,1.42945929148539,2.54816656308266,3.57364822871349,21.100062150404,12.0446000259302,21.314663555037,10.0220407104888,9.47750551017762,49985,37.7,0.99235057694801,0.0518604952677298,5.26384026967458,0.285232723972514,33.9426941527292,0,77.9852197588487,30.0920523791002,17.852975495916,13.2633216647219,16077,57.41,"16077",1,10,NA,0,NA,"16077",0,2,4,14,0,0,0,0,0,0,0,0,0,0,0,0,20,0,"16"
"591","16079",12526,4866,6.13124700622705,13.9230400766406,6.73000159667891,9.59604023630848,10.9133003353026,13.3402522752674,8.43046463356219,3.80807919527383,4.85390387992975,13.1566342008622,9.11703656394699,2.21,12.1866009042335,8.38471023427867,5.3226469379367,1.33579942457871,17.6736539251952,3.0826140567201,1.17139334155364,1.89066995478833,6.69954788327168,18.105219893136,10.5540475810315,28.1893661184736,8.49433178987706,17.052530736069,39091,47.4,0.987865240300176,0.534887434136995,4.16733194954495,0.391186332428549,3.50471020277822,0.973974133801693,96.1120868593326,20.0542870828676,16.3260418329874,17.0924477087658,16079,43.96,"16079",1,25,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16"
"592","16081",11080,5698,7.07581227436823,19.2870036101083,7.33754512635379,12.9241877256318,17.1028880866426,13.3754512635379,7.12996389891697,1.66967509025271,3.93501805054152,7.00361010830325,3.15884476534296,2.97,2.47455247455247,16.5321165321165,4.73850473850474,1.2987012987013,13.1625131625132,3.58020358020358,2.47455247455247,5.07195507195507,15.7248157248157,13.4433134433134,4.70216606498195,10.7400722021661,27.5270758122744,6.12815884476534,68818,36.6,1,0.685920577617328,1.14620938628159,0.415162454873646,17.1028880866426,1.10108303249097,90.884476534296,26.3628158844765,20.2617328519856,12.7346570397112,16081,0,"16081",1,13,NA,0,NA,"16081",2,7,4,12,0,0,0,0,0,0,0,0,0,0,0,0,25,0,"16"
"593","16083",83666,39657,7.53233093490785,20.245978055602,8.61401286066024,14.016446346186,12.3108550665742,10.9745894389597,5.97255755025936,2.33667200535462,3.11237539741353,8.34628164367844,6.53790070040399,2.69,7.65312555160501,5.41896764757798,11.4557329097007,3.65887485185465,14.5270696220087,5.70895428297652,1.73487656655824,3.65887485185465,7.92041758075497,22.1726303048642,7.77018143570865,17.7371931250448,13.0793870867497,14.5483230942079,50778,34.7,0.988848516721249,0.849807568187794,1.7534004255014,0.326297420696579,16.1379771950374,2.15141156503239,93.5875983075562,27.7783089905099,22.6304592068463,11.4216049530275,16083,72.01,"16083",2,253,NA,0,NA,"16083",6,175,249,302,0,0,0,0,0,0,0,0,0,0,0,0,732,0,"16"
"594","16085",10401,4118,4.72069993269878,13.5275454283242,3.90347082011345,11.2585328333814,11.8930872031535,12.4026535910009,6.74935102394001,4.79761561388328,7.3166041726757,16.0946062878569,7.33583309297183,2.95,1.48130160271977,8.86352598348713,2.35551238465274,0.971345313258864,11.0976202039825,10.9519184069937,3.18115590092278,4.9538610976202,10.3691112190384,16.8042739193783,4.21113354485146,23.2381501778675,23.4112104605326,9.83559273146813,55299,48.7,0.992019998077108,0.269204884145755,0.423036246514758,0.0288433804441881,1.82674742813191,0.557638688587636,99.384674550524,18.248245361023,15.1620036534949,18.863570810499,16085,0,"16085",2,25,NA,0,NA,"16085",2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,"16"
"595","16087",10025,4024,4.68827930174564,18.7032418952618,6.19451371571072,9.81546134663342,10.3042394014963,11.6608478802993,6.35411471321696,3.46134663341646,4.76807980049875,13.9451371571072,10.1047381546135,2.46,10.1391650099404,9.34393638170974,10.7355864811133,6.08846918489066,10.7107355864811,4.00099403578529,1.91351888667992,3.50397614314115,5.11928429423459,19.3339960238569,9.95511221945137,25.6957605985037,10.4039900249377,15.5910224438903,37206,45.4,0.990623441396509,0.488778054862843,2.85286783042394,0,17.1371571072319,0.638403990024938,90.0249376558604,23.3915211970075,16.0099750623441,14.5835411471322,16087,54.43,"16087",1,25,NA,0,NA,"16087",0,2,36,62,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"16"
"596","17001",66427,32501,6.20229725864483,16.4285606756289,7.85825041022476,12.4076053412016,11.221340719888,12.6966444367501,7.31931292998329,2.48543513932588,3.85686543122526,10.0952925768136,9.42839508031373,2.38,2.43992492538691,5.67059475093074,13.8180363681118,4.68908648964647,14.6118580966739,5.2644534014338,1.47380080612904,5.36598873880804,5.90135688132673,25.8422817759454,5.14399265358965,23.9706745750975,17.2339560720791,11.8536137414003,51398,41.3,0.981152242311108,4.96785945473979,0.617218901952519,0.091830129314887,1.53702560705737,1.24045945172897,94.389329640056,22.6308579342737,20.2658557514264,13.6616135005344,17001,67.4,"17001",1,335,"17001",2,1355,"17001",2,38,7,76,0,0,0,0,0,0,0,0,0,0,0,0,123,0,"17"
"597","17003",6532,2218,7.04225352112676,17.1616656460502,6.23086344151868,11.2829148805879,10.1653398652786,12.2320881812615,8.38946723821188,3.16901408450704,3.99571341090018,12.5995101041029,7.73116962645438,2.76,3.11091073038774,4.10279531109107,8.25067628494139,5.22993688007214,12.3083859332732,10.1893597835888,0.811541929666366,2.93056807935077,2.97565374211001,20.8746618575293,13.2731169626454,26.3012859767299,7.88426209430496,29.7917942437232,34709,42.8,0.990355174525413,36.0379669320269,0.811390079608083,0.321494182486222,1.11757501530925,0.091855480710349,64.6203306797306,24.203919167177,17.5137783221066,15.5541947336191,17003,38.14,NA,0,0,NA,0,NA,"17003",0,3,5,17,0,0,0,0,0,0,0,0,0,0,0,0,25,0,"17"
"598","17005",16712,7481,4.60746768788894,14.570368597415,10.0765916706558,11.9255624700814,13.0325514600287,13.744614648157,7.41981809478219,3.73982766874102,3.4167065581618,9.47821924365725,7.98827190043083,2.41,3.38190081539901,7.63266942922069,14.2895334848282,4.67851891458361,9.49070979815533,7.45889586953616,2.0719155193156,3.6225103595776,7.32522390054806,25.437775698436,7.27620871230254,26.0531354715175,15.414073719483,12.9727142173289,58097,41.3,0.925981330780278,6.85734801340354,0.574437529918621,0,3.4585926280517,1.2924844423169,91.4731929152705,19.177836285304,22.0021541407372,14.576352321685,17005,39.26,"17005",1,150,"17005",1,1235,"17005",2,4,8,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,"17"
"599","17007",53606,25748,5.71204715890012,19.857851733015,9.27508114763273,10.5920978994889,12.6347796888408,14.7595418423311,6.76230272730664,2.46427638697161,3.15263216804089,9.00831996418311,5.78106928328918,2.84,2.43514059344415,6.0859095852105,22.34348298897,2.32251048625136,13.1427683703589,6.71120086997048,1.72828957588939,4.53627466210968,8.12101910828025,16.8867484853192,9.01951274111107,22.9601164048801,15.1344998694176,10.8998992650076,66898,38.4,0.992873932022535,3.05935902697459,1.41775174420774,0.203335447524531,21.3763384695743,1.67518561355072,89.527291721076,25.5698988919151,19.8671790471216,12.3792112823191,17007,80.64,"17007",1,0,NA,0,NA,"17007",0,98,354,223,0,0,0,0,0,0,0,0,0,0,0,0,675,0,"17"
"600","17009",6675,2448,4.11985018726592,11.5505617977528,9.51310861423221,17.2734082397004,16.5243445692884,14.4719101123596,7.55056179775281,1.60299625468165,3.17602996254682,7.61048689138577,6.60674157303371,2.3,5.02450980392157,5.31045751633987,7.59803921568627,18.7908496732026,9.27287581699346,10.3758169934641,1.63398692810458,4.57516339869281,2.53267973856209,16.2173202614379,11.7752808988764,27.5355805243446,10.2621722846442,7.22097378277154,58762,39,0.719700374531835,20.5692883895131,1.0187265917603,0,4.28464419475656,0.554307116104869,78.3071161048689,15.6704119850187,26.7865168539326,12.3295880149813,17009,58.93,NA,0,0,NA,0,NA,"17009",0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,"17"
"601","17011",33381,16029,5.21554177526138,16.5273658668105,7.64506755339864,10.5299421826788,11.0871453821036,13.3129624636769,7.30655163116743,3.03466043557712,4.30184835684971,11.165034001378,9.87388035109793,2.39,5.79574521180361,5.35903674589806,17.0815397092769,4.03643396344126,14.7045979162767,6.25740844718947,0.923326470771726,3.71202196019714,4.63534843096887,22.0600162206002,5.93451364548695,27.1471795332674,13.9031185404871,12.4382133549025,55940,44,0.988885893172763,1.41397801144364,0.671040412210539,0.032952877385339,8.97216979719002,1.06947065696055,94.8563554117612,21.7429076420718,18.1750097360774,14.6430604235943,17011,42.61,"17011",2,94,NA,0,NA,"17011",1,10,5,20,0,0,0,0,0,0,0,0,0,0,0,0,36,0,"17"
"602","17013",4858,2047,5.22848909016056,15.7472210786332,6.99876492383697,9.32482503087691,10.5187319884726,13.9563606422396,7.96624125154385,3.45821325648415,3.89048991354467,12.2066694112804,10.7039934129271,2.62,6.79042501221299,10.7474352711285,8.59794821690278,3.02882266731803,9.72154372252076,3.95701025891549,0.390815828041036,6.3019052271617,5.37371763556424,24.914509037616,6.75174969123096,31.4326883491149,9.81885549608893,12.3713462330177,54392,46.7,0.983326471799094,0.473445862494854,0.658707286949362,0,1.17332235487855,0.84396871140387,98.7649238369699,20.9757101687937,16.3235899547139,15.3149444215727,17013,0,NA,0,0,NA,0,NA,"17013",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"17"
"603","17015",14562,6595,5.28773520120863,14.2219475346793,7.20368081307513,9.93682186512842,10.4724625738223,12.4708144485648,8.04834500755391,3.38552396648812,4.63535228677379,13.7755802774344,10.5617360252713,2.21,6.67172100075815,6.18650492797574,22.3047763457165,2.0773313115997,9.62850644427597,5.20090978013647,1.33434420015163,4.95830174374526,6.39878695981804,21.8043972706596,6.26974316714737,30.4353797555281,13.2742755116055,10.9119626424942,51228,47.9,0.987227029254223,1.88847685757451,0.69358604587282,0.0686718857299821,3.59153962367807,0.913336080208763,97.1981870622167,19.5096827358879,17.1405026782035,16.0692212608158,17015,18.13,NA,0,0,NA,0,NA,"17015",2,7,9,12,0,0,0,0,0,0,0,0,0,0,0,0,30,0,"17"
